ts,spot_id,zone_id,rides,unique_riders,cancel_rate,avg_wait
2025-08-03T20:00:00,S29,Shyamal,2,2,0.06,2.9
2025-08-03T20:00:00,S30,Jivraj,1,1,0.08,3.5
2025-08-03T20:30:00,S01,Old City,0,0,0.0,0.0
2025-08-03T20:30:00,S02,Ashram Road,0,0,0.0,0.0
2025-08-03T20:30:00,S03,Riverfront,2,1,0.06,4.4
2025-08-03T20:30:00,S04,Riverfront,1,1,0.07,3.3
2025-08-03T20:30:00,S05,Vastrapur,1,1,0.04,2.8
2025-08-03T20:30:00,S06,IIM-A,1,1,0.05,5.0
2025-08-03T20:30:00,S07,SG Highway,5,5,0.09,2.2
2025-08-03T20:30:00,S08,Prahladnagar,2,2,0.08,3.2
2025-08-03T20:30:00,S09,Navrangpura,0,0,0.0,0.0
2025-08-03T20:30:00,S10,Ellis Bridge,0,0,0.0,0.0
2025-08-03T20:30:00,S11,Navrangpura,2,2,0.12,4.3
2025-08-03T20:30:00,S12,Memnagar,1,1,0.07,3.6
2025-08-03T20:30:00,S13,Thaltej,1,1,0.07,4.3
2025-08-03T20:30:00,S14,Bopal,1,1,0.12,4.0
2025-08-03T20:30:00,S15,Sindhu Bhavan,1,1,0.06,3.2
2025-08-03T20:30:00,S16,Gota,0,0,0.0,0.0
2025-08-03T20:30:00,S17,Sola/Science City,0,0,0.0,0.0
2025-08-03T20:30:00,S18,Navrangpura,1,1,0.11,3.6
2025-08-03T20:30:00,S19,Vastrapur,0,0,0.0,0.0
2025-08-03T20:30:00,S20,Maninagar,0,0,0.0,0.0
2025-08-03T20:30:00,S21,Kalupur,2,1,0.08,3.0
2025-08-03T20:30:00,S22,Kalupur,0,0,0.0,0.0
2025-08-03T20:30:00,S23,Ellis Bridge,1,1,0.05,4.6
2025-08-03T20:30:00,S24,Gita Mandir,2,1,0.09,3.5
2025-08-03T20:30:00,S25,Hansol/Airport,2,2,0.09,4.7
2025-08-03T20:30:00,S26,Hansol/Airport,1,1,0.12,2.3
2025-08-03T20:30:00,S27,Motera,0,0,0.0,0.0
2025-08-03T20:30:00,S28,Thaltej,3,3,0.06,5.4
2025-08-03T20:30:00,S29,Shyamal,1,1,0.07,4.1
2025-08-03T20:30:00,S30,Jivraj,1,1,0.06,3.4
2025-08-03T21:00:00,S01,Old City,0,0,0.0,0.0
2025-08-03T21:00:00,S02,Ashram Road,0,0,0.0,0.0
2025-08-03T21:00:00,S03,Riverfront,0,0,0.0,0.0
2025-08-03T21:00:00,S04,Riverfront,0,0,0.0,0.0
2025-08-03T21:00:00,S05,Vastrapur,2,1,0.1,2.2
2025-08-03T21:00:00,S06,IIM-A,3,3,0.06,3.1
2025-08-03T21:00:00,S07,SG Highway,4,4,0.09,3.6
2025-08-03T21:00:00,S08,Prahladnagar,1,1,0.08,3.1
2025-08-03T21:00:00,S09,Navrangpura,2,1,0.06,5.3
2025-08-03T21:00:00,S10,Ellis Bridge,0,0,0.0,0.0
2025-08-03T21:00:00,S11,Navrangpura,2,2,0.12,2.8
2025-08-03T21:00:00,S12,Memnagar,0,0,0.0,0.0
2025-08-03T21:00:00,S13,Thaltej,0,0,0.0,0.0
2025-08-03T21:00:00,S14,Bopal,1,1,0.08,4.2
2025-08-03T21:00:00,S15,Sindhu Bhavan,1,1,0.05,5.0
2025-08-03T21:00:00,S16,Gota,0,0,0.0,0.0
2025-08-03T21:00:00,S17,Sola/Science City,2,2,0.1,5.3
2025-08-03T21:00:00,S18,Navrangpura,0,0,0.0,0.0
2025-08-03T21:00:00,S19,Vastrapur,3,3,0.09,2.6
2025-08-03T21:00:00,S20,Maninagar,0,0,0.0,0.0
2025-08-03T21:00:00,S21,Kalupur,1,1,0.1,5.7
2025-08-03T21:00:00,S22,Kalupur,1,1,0.08,2.1
2025-08-03T21:00:00,S23,Ellis Bridge,1,1,0.09,4.1
2025-08-03T21:00:00,S24,Gita Mandir,1,1,0.06,5.6
2025-08-03T21:00:00,S25,Hansol/Airport,0,0,0.0,0.0
2025-08-03T21:00:00,S26,Hansol/Airport,1,1,0.09,5.1
2025-08-03T21:00:00,S27,Motera,1,1,0.04,2.1
2025-08-03T21:00:00,S28,Thaltej,1,1,0.1,5.6
2025-08-03T21:00:00,S29,Shyamal,1,1,0.06,3.5
2025-08-03T21:00:00,S30,Jivraj,0,0,0.0,0.0
2025-08-03T21:30:00,S01,Old City,1,1,0.08,4.1
2025-08-03T21:30:00,S02,Ashram Road,1,1,0.1,4.3
2025-08-03T21:30:00,S03,Riverfront,0,0,0.0,0.0
2025-08-03T21:30:00,S04,Riverfront,0,0,0.0,0.0
2025-08-03T21:30:00,S05,Vastrapur,1,1,0.11,2.9
2025-08-03T21:30:00,S06,IIM-A,0,0,0.0,0.0
2025-08-03T21:30:00,S07,SG Highway,2,1,0.1,2.2
2025-08-03T21:30:00,S08,Prahladnagar,1,1,0.06,4.8
2025-08-03T21:30:00,S09,Navrangpura,0,0,0.0,0.0
2025-08-03T21:30:00,S10,Ellis Bridge,0,0,0.0,0.0
2025-08-03T21:30:00,S11,Navrangpura,0,0,0.0,0.0
2025-08-03T21:30:00,S12,Memnagar,1,0,0.07,4.6
2025-08-03T21:30:00,S13,Thaltej,1,0,0.07,2.8
2025-08-03T21:30:00,S14,Bopal,2,2,0.1,2.3
2025-08-03T21:30:00,S15,Sindhu Bhavan,2,2,0.08,3.4
2025-08-03T21:30:00,S16,Gota,2,2,0.06,4.6
2025-08-03T21:30:00,S17,Sola/Science City,2,1,0.07,5.0
2025-08-03T21:30:00,S18,Navrangpura,2,2,0.04,5.0
2025-08-03T21:30:00,S19,Vastrapur,0,0,0.0,0.0
2025-08-03T21:30:00,S20,Maninagar,0,0,0.0,0.0
2025-08-03T21:30:00,S21,Kalupur,2,1,0.05,4.6
2025-08-03T21:30:00,S22,Kalupur,1,1,0.06,2.3
2025-08-03T21:30:00,S23,Ellis Bridge,0,0,0.0,0.0
2025-08-03T21:30:00,S24,Gita Mandir,1,1,0.11,4.0
2025-08-03T21:30:00,S25,Hansol/Airport,0,0,0.0,0.0
2025-08-03T21:30:00,S26,Hansol/Airport,0,0,0.0,0.0
2025-08-03T21:30:00,S27,Motera,0,0,0.0,0.0
2025-08-03T21:30:00,S28,Thaltej,5,5,0.05,4.3
2025-08-03T21:30:00,S29,Shyamal,2,2,0.09,2.7
2025-08-03T21:30:00,S30,Jivraj,1,1,0.08,2.7
2025-08-03T22:00:00,S01,Old City,0,0,0.0,0.0
2025-08-03T22:00:00,S02,Ashram Road,0,0,0.0,0.0
2025-08-03T22:00:00,S03,Riverfront,0,0,0.0,0.0
2025-08-03T22:00:00,S04,Riverfront,0,0,0.0,0.0
2025-08-03T22:00:00,S05,Vastrapur,0,0,0.0,0.0
2025-08-03T22:00:00,S06,IIM-A,0,0,0.0,0.0
2025-08-03T22:00:00,S07,SG Highway,0,0,0.0,0.0
2025-08-03T22:00:00,S08,Prahladnagar,0,0,0.0,0.0
2025-08-03T22:00:00,S09,Navrangpura,0,0,0.0,0.0
2025-08-03T22:00:00,S10,Ellis Bridge,1,1,0.09,4.7
2025-08-03T22:00:00,S11,Navrangpura,0,0,0.0,0.0
2025-08-03T22:00:00,S12,Memnagar,0,0,0.0,0.0
2025-08-03T22:00:00,S13,Thaltej,0,0,0.0,0.0
2025-08-03T22:00:00,S14,Bopal,0,0,0.0,0.0
2025-08-03T22:00:00,S15,Sindhu Bhavan,0,0,0.0,0.0
2025-08-03T22:00:00,S16,Gota,0,0,0.0,0.0
2025-08-03T22:00:00,S17,Sola/Science City,0,0,0.0,0.0
2025-08-03T22:00:00,S18,Navrangpura,1,1,0.08,3.0
2025-08-03T22:00:00,S19,Vastrapur,0,0,0.0,0.0
2025-08-03T22:00:00,S20,Maninagar,1,1,0.1,3.3
2025-08-03T22:00:00,S21,Kalupur,0,0,0.0,0.0
2025-08-03T22:00:00,S22,Kalupur,0,0,0.0,0.0
2025-08-03T22:00:00,S23,Ellis Bridge,0,0,0.0,0.0
2025-08-03T22:00:00,S24,Gita Mandir,1,1,0.1,4.3
2025-08-03T22:00:00,S25,Hansol/Airport,0,0,0.0,0.0
2025-08-03T22:00:00,S26,Hansol/Airport,0,0,0.0,0.0
2025-08-03T22:00:00,S27,Motera,0,0,0.0,0.0
2025-08-03T22:00:00,S28,Thaltej,0,0,0.0,0.0
2025-08-03T22:00:00,S29,Shyamal,0,0,0.0,0.0
2025-08-03T22:00:00,S30,Jivraj,1,1,0.07,5.3
2025-08-03T22:30:00,S01,Old City,0,0,0.0,0.0
2025-08-03T22:30:00,S02,Ashram Road,0,0,0.0,0.0
2025-08-03T22:30:00,S03,Riverfront,0,0,0.0,0.0
2025-08-03T22:30:00,S04,Riverfront,0,0,0.0,0.0
2025-08-03T22:30:00,S05,Vastrapur,0,0,0.0,0.0
2025-08-03T22:30:00,S06,IIM-A,0,0,0.0,0.0
2025-08-03T22:30:00,S07,SG Highway,0,0,0.0,0.0
2025-08-03T22:30:00,S08,Prahladnagar,0,0,0.0,0.0
2025-08-03T22:30:00,S09,Navrangpura,0,0,0.0,0.0
2025-08-03T22:30:00,S10,Ellis Bridge,0,0,0.0,0.0
2025-08-03T22:30:00,S11,Navrangpura,0,0,0.0,0.0
2025-08-03T22:30:00,S12,Memnagar,1,1,0.06,4.0
2025-08-03T22:30:00,S13,Thaltej,0,0,0.0,0.0
2025-08-03T22:30:00,S14,Bopal,0,0,0.0,0.0
2025-08-03T22:30:00,S15,Sindhu Bhavan,0,0,0.0,0.0
2025-08-03T22:30:00,S16,Gota,0,0,0.0,0.0
2025-08-03T22:30:00,S17,Sola/Science City,0,0,0.0,0.0
2025-08-03T22:30:00,S18,Navrangpura,1,1,0.06,4.0
2025-08-03T22:30:00,S19,Vastrapur,0,0,0.0,0.0
2025-08-03T22:30:00,S20,Maninagar,0,0,0.0,0.0
2025-08-03T22:30:00,S21,Kalupur,0,0,0.0,0.0
2025-08-03T22:30:00,S22,Kalupur,0,0,0.0,0.0
2025-08-03T22:30:00,S23,Ellis Bridge,0,0,0.0,0.0
2025-08-03T22:30:00,S24,Gita Mandir,0,0,0.0,0.0
2025-08-03T22:30:00,S25,Hansol/Airport,1,1,0.1,4.7
2025-08-03T22:30:00,S26,Hansol/Airport,0,0,0.0,0.0
2025-08-03T22:30:00,S27,Motera,1,0,0.04,3.4
2025-08-03T22:30:00,S28,Thaltej,0,0,0.0,0.0
2025-08-03T22:30:00,S29,Shyamal,0,0,0.0,0.0
2025-08-03T22:30:00,S30,Jivraj,0,0,0.0,0.0
2025-08-03T23:00:00,S01,Old City,0,0,0.0,0.0
2025-08-03T23:00:00,S02,Ashram Road,0,0,0.0,0.0
2025-08-03T23:00:00,S03,Riverfront,0,0,0.0,0.0
2025-08-03T23:00:00,S04,Riverfront,0,0,0.0,0.0
2025-08-03T23:00:00,S05,Vastrapur,0,0,0.0,0.0
2025-08-03T23:00:00,S06,IIM-A,0,0,0.0,0.0
2025-08-03T23:00:00,S07,SG Highway,0,0,0.0,0.0
2025-08-03T23:00:00,S08,Prahladnagar,1,1,0.08,3.8
2025-08-03T23:00:00,S09,Navrangpura,0,0,0.0,0.0
2025-08-03T23:00:00,S10,Ellis Bridge,0,0,0.0,0.0
2025-08-03T23:00:00,S11,Navrangpura,0,0,0.0,0.0
2025-08-03T23:00:00,S12,Memnagar,0,0,0.0,0.0
2025-08-03T23:00:00,S13,Thaltej,0,0,0.0,0.0
2025-08-03T23:00:00,S14,Bopal,0,0,0.0,0.0
2025-08-03T23:00:00,S15,Sindhu Bhavan,0,0,0.0,0.0
2025-08-03T23:00:00,S16,Gota,0,0,0.0,0.0
2025-08-03T23:00:00,S17,Sola/Science City,0,0,0.0,0.0
2025-08-03T23:00:00,S18,Navrangpura,0,0,0.0,0.0
2025-08-03T23:00:00,S19,Vastrapur,1,1,0.09,4.5
2025-08-03T23:00:00,S20,Maninagar,1,1,0.11,5.9
2025-08-03T23:00:00,S21,Kalupur,0,0,0.0,0.0
2025-08-03T23:00:00,S22,Kalupur,0,0,0.0,0.0
2025-08-03T23:00:00,S23,Ellis Bridge,0,0,0.0,0.0
2025-08-03T23:00:00,S24,Gita Mandir,0,0,0.0,0.0
2025-08-03T23:00:00,S25,Hansol/Airport,0,0,0.0,0.0
2025-08-03T23:00:00,S26,Hansol/Airport,0,0,0.0,0.0
2025-08-03T23:00:00,S27,Motera,0,0,0.0,0.0
2025-08-03T23:00:00,S28,Thaltej,0,0,0.0,0.0
2025-08-03T23:00:00,S29,Shyamal,0,0,0.0,0.0
2025-08-03T23:00:00,S30,Jivraj,1,1,0.05,3.8
2025-08-03T23:30:00,S01,Old City,0,0,0.0,0.0
2025-08-03T23:30:00,S02,Ashram Road,0,0,0.0,0.0
2025-08-03T23:30:00,S03,Riverfront,1,1,0.12,3.2
2025-08-03T23:30:00,S04,Riverfront,0,0,0.0,0.0
2025-08-03T23:30:00,S05,Vastrapur,0,0,0.0,0.0
2025-08-03T23:30:00,S06,IIM-A,0,0,0.0,0.0
2025-08-03T23:30:00,S07,SG Highway,1,1,0.06,2.7
2025-08-03T23:30:00,S08,Prahladnagar,0,0,0.0,0.0
2025-08-03T23:30:00,S09,Navrangpura,0,0,0.0,0.0
2025-08-03T23:30:00,S10,Ellis Bridge,0,0,0.0,0.0
2025-08-03T23:30:00,S11,Navrangpura,0,0,0.0,0.0
2025-08-03T23:30:00,S12,Memnagar,0,0,0.0,0.0
2025-08-03T23:30:00,S13,Thaltej,0,0,0.0,0.0
2025-08-03T23:30:00,S14,Bopal,0,0,0.0,0.0
2025-08-03T23:30:00,S15,Sindhu Bhavan,1,1,0.09,5.0
2025-08-03T23:30:00,S16,Gota,0,0,0.0,0.0
2025-08-03T23:30:00,S17,Sola/Science City,1,1,0.04,2.9
2025-08-03T23:30:00,S18,Navrangpura,0,0,0.0,0.0
2025-08-03T23:30:00,S19,Vastrapur,0,0,0.0,0.0
2025-08-03T23:30:00,S20,Maninagar,0,0,0.0,0.0
2025-08-03T23:30:00,S21,Kalupur,0,0,0.0,0.0
2025-08-03T23:30:00,S22,Kalupur,0,0,0.0,0.0
2025-08-03T23:30:00,S23,Ellis Bridge,0,0,0.0,0.0
2025-08-03T23:30:00,S24,Gita Mandir,0,0,0.0,0.0
2025-08-03T23:30:00,S25,Hansol/Airport,0,0,0.0,0.0
2025-08-03T23:30:00,S26,Hansol/Airport,1,1,0.09,4.1
2025-08-03T23:30:00,S27,Motera,0,0,0.0,0.0
2025-08-03T23:30:00,S28,Thaltej,0,0,0.0,0.0
2025-08-03T23:30:00,S29,Shyamal,0,0,0.0,0.0
2025-08-03T23:30:00,S30,Jivraj,0,0,0.0,0.0
2025-08-04T00:00:00,S01,Old City,1,1,0.11,2.5
2025-08-04T00:00:00,S02,Ashram Road,0,0,0.0,0.0
2025-08-04T00:00:00,S03,Riverfront,0,0,0.0,0.0
2025-08-04T00:00:00,S04,Riverfront,0,0,0.0,0.0
2025-08-04T00:00:00,S05,Vastrapur,0,0,0.0,0.0
2025-08-04T00:00:00,S06,IIM-A,0,0,0.0,0.0
2025-08-04T00:00:00,S07,SG Highway,0,0,0.0,0.0
2025-08-04T00:00:00,S08,Prahladnagar,0,0,0.0,0.0
2025-08-04T00:00:00,S09,Navrangpura,0,0,0.0,0.0
2025-08-04T00:00:00,S10,Ellis Bridge,0,0,0.0,0.0
2025-08-04T00:00:00,S11,Navrangpura,0,0,0.0,0.0
2025-08-04T00:00:00,S12,Memnagar,0,0,0.0,0.0
2025-08-04T00:00:00,S13,Thaltej,0,0,0.0,0.0
2025-08-04T00:00:00,S14,Bopal,0,0,0.0,0.0
2025-08-04T00:00:00,S15,Sindhu Bhavan,0,0,0.0,0.0
2025-08-04T00:00:00,S16,Gota,0,0,0.0,0.0
2025-08-04T00:00:00,S17,Sola/Science City,0,0,0.0,0.0
2025-08-04T00:00:00,S18,Navrangpura,0,0,0.0,0.0
2025-08-04T00:00:00,S19,Vastrapur,0,0,0.0,0.0
2025-08-04T00:00:00,S20,Maninagar,0,0,0.0,0.0
2025-08-04T00:00:00,S21,Kalupur,0,0,0.0,0.0
2025-08-04T00:00:00,S22,Kalupur,0,0,0.0,0.0
2025-08-04T00:00:00,S23,Ellis Bridge,0,0,0.0,0.0
2025-08-04T00:00:00,S24,Gita Mandir,1,1,0.11,3.3
2025-08-04T00:00:00,S25,Hansol/Airport,0,0,0.0,0.0
2025-08-04T00:00:00,S26,Hansol/Airport,0,0,0.0,0.0
2025-08-04T00:00:00,S27,Motera,0,0,0.0,0.0
2025-08-04T00:00:00,S28,Thaltej,0,0,0.0,0.0
2025-08-04T00:00:00,S29,Shyamal,0,0,0.0,0.0
2025-08-04T00:00:00,S30,Jivraj,1,1,0.1,5.1
2025-08-04T00:30:00,S01,Old City,0,0,0.0,0.0
2025-08-04T00:30:00,S02,Ashram Road,0,0,0.0,0.0
2025-08-04T00:30:00,S03,Riverfront,0,0,0.0,0.0
2025-08-04T00:30:00,S04,Riverfront,0,0,0.0,0.0
2025-08-04T00:30:00,S05,Vastrapur,0,0,0.0,0.0
2025-08-04T00:30:00,S06,IIM-A,0,0,0.0,0.0
2025-08-04T00:30:00,S07,SG Highway,0,0,0.0,0.0
2025-08-04T00:30:00,S08,Prahladnagar,0,0,0.0,0.0
2025-08-04T00:30:00,S09,Navrangpura,0,0,0.0,0.0
2025-08-04T00:30:00,S10,Ellis Bridge,0,0,0.0,0.0
2025-08-04T00:30:00,S11,Navrangpura,0,0,0.0,0.0
2025-08-04T00:30:00,S12,Memnagar,0,0,0.0,0.0
2025-08-04T00:30:00,S13,Thaltej,0,0,0.0,0.0
2025-08-04T00:30:00,S14,Bopal,0,0,0.0,0.0
2025-08-04T00:30:00,S15,Sindhu Bhavan,0,0,0.0,0.0
2025-08-04T00:30:00,S16,Gota,0,0,0.0,0.0
2025-08-04T00:30:00,S17,Sola/Science City,0,0,0.0,0.0
2025-08-04T00:30:00,S18,Navrangpura,0,0,0.0,0.0
2025-08-04T00:30:00,S19,Vastrapur,0,0,0.0,0.0
2025-08-04T00:30:00,S20,Maninagar,0,0,0.0,0.0
2025-08-04T00:30:00,S21,Kalupur,0,0,0.0,0.0
2025-08-04T00:30:00,S22,Kalupur,0,0,0.0,0.0
2025-08-04T00:30:00,S23,Ellis Bridge,0,0,0.0,0.0
2025-08-04T00:30:00,S24,Gita Mandir,0,0,0.0,0.0
2025-08-04T00:30:00,S25,Hansol/Airport,0,0,0.0,0.0
2025-08-04T00:30:00,S26,Hansol/Airport,1,1,0.08,3.1
2025-08-04T00:30:00,S27,Motera,1,0,0.05,2.6
2025-08-04T00:30:00,S28,Thaltej,0,0,0.0,0.0
2025-08-04T00:30:00,S29,Shyamal,0,0,0.0,0.0
2025-08-04T00:30:00,S30,Jivraj,0,0,0.0,0.0
2025-08-04T01:00:00,S01,Old City,0,0,0.0,0.0
2025-08-04T01:00:00,S02,Ashram Road,0,0,0.0,0.0
2025-08-04T01:00:00,S03,Riverfront,0,0,0.0,0.0
2025-08-04T01:00:00,S04,Riverfront,0,0,0.0,0.0
2025-08-04T01:00:00,S05,Vastrapur,0,0,0.0,0.0
2025-08-04T01:00:00,S06,IIM-A,0,0,0.0,0.0
2025-08-04T01:00:00,S07,SG Highway,0,0,0.0,0.0
2025-08-04T01:00:00,S08,Prahladnagar,0,0,0.0,0.0
2025-08-04T01:00:00,S09,Navrangpura,0,0,0.0,0.0
2025-08-04T01:00:00,S10,Ellis Bridge,0,0,0.0,0.0
2025-08-04T01:00:00,S11,Navrangpura,0,0,0.0,0.0
2025-08-04T01:00:00,S12,Memnagar,0,0,0.0,0.0
2025-08-04T01:00:00,S13,Thaltej,0,0,0.0,0.0
2025-08-04T01:00:00,S14,Bopal,0,0,0.0,0.0
2025-08-04T01:00:00,S15,Sindhu Bhavan,2,2,0.06,2.7
2025-08-04T01:00:00,S16,Gota,0,0,0.0,0.0
2025-08-04T01:00:00,S17,Sola/Science City,0,0,0.0,0.0
2025-08-04T01:00:00,S18,Navrangpura,0,0,0.0,0.0
2025-08-04T01:00:00,S19,Vastrapur,1,1,0.1,3.3
2025-08-04T01:00:00,S20,Maninagar,0,0,0.0,0.0
2025-08-04T01:00:00,S21,Kalupur,0,0,0.0,0.0
2025-08-04T01:00:00,S22,Kalupur,2,0,0.07,5.4
2025-08-04T01:00:00,S23,Ellis Bridge,0,0,0.0,0.0
2025-08-04T01:00:00,S24,Gita Mandir,0,0,0.0,0.0
2025-08-04T01:00:00,S25,Hansol/Airport,0,0,0.0,0.0
2025-08-04T01:00:00,S26,Hansol/Airport,2,2,0.06,3.5
2025-08-04T01:00:00,S27,Motera,0,0,0.0,0.0
2025-08-04T01:00:00,S28,Thaltej,0,0,0.0,0.0
2025-08-04T01:00:00,S29,Shyamal,0,0,0.0,0.0
2025-08-04T01:00:00,S30,Jivraj,0,0,0.0,0.0
2025-08-04T01:30:00,S01,Old City,0,0,0.0,0.0
2025-08-04T01:30:00,S02,Ashram Road,0,0,0.0,0.0
2025-08-04T01:30:00,S03,Riverfront,0,0,0.0,0.0
2025-08-04T01:30:00,S04,Riverfront,0,0,0.0,0.0
2025-08-04T01:30:00,S05,Vastrapur,1,1,0.08,5.4
2025-08-04T01:30:00,S06,IIM-A,0,0,0.0,0.0
2025-08-04T01:30:00,S07,SG Highway,0,0,0.0,0.0
2025-08-04T01:30:00,S08,Prahladnagar,0,0,0.0,0.0
2025-08-04T01:30:00,S09,Navrangpura,2,1,0.09,3.8
2025-08-04T01:30:00,S10,Ellis Bridge,0,0,0.0,0.0
2025-08-04T01:30:00,S11,Navrangpura,0,0,0.0,0.0
2025-08-04T01:30:00,S12,Memnagar,0,0,0.0,0.0
2025-08-04T01:30:00,S13,Thaltej,0,0,0.0,0.0
2025-08-04T01:30:00,S14,Bopal,0,0,0.0,0.0
2025-08-04T01:30:00,S15,Sindhu Bhavan,0,0,0.0,0.0
2025-08-04T01:30:00,S16,Gota,0,0,0.0,0.0
2025-08-04T01:30:00,S17,Sola/Science City,0,0,0.0,0.0
2025-08-04T01:30:00,S18,Navrangpura,0,0,0.0,0.0
2025-08-04T01:30:00,S19,Vastrapur,0,0,0.0,0.0
2025-08-04T01:30:00,S20,Maninagar,0,0,0.0,0.0
2025-08-04T01:30:00,S21,Kalupur,0,0,0.0,0.0
2025-08-04T01:30:00,S22,Kalupur,0,0,0.0,0.0
2025-08-04T01:30:00,S23,Ellis Bridge,0,0,0.0,0.0
2025-08-04T01:30:00,S24,Gita Mandir,1,1,0.11,2.5
2025-08-04T01:30:00,S25,Hansol/Airport,1,0,0.11,4.7
2025-08-04T01:30:00,S26,Hansol/Airport,0,0,0.0,0.0
2025-08-04T01:30:00,S27,Motera,0,0,0.0,0.0
2025-08-04T01:30:00,S28,Thaltej,0,0,0.0,0.0
2025-08-04T01:30:00,S29,Shyamal,0,0,0.0,0.0
2025-08-04T01:30:00,S30,Jivraj,0,0,0.0,0.0
2025-08-04T02:00:00,S01,Old City,0,0,0.0,0.0
2025-08-04T02:00:00,S02,Ashram Road,0,0,0.0,0.0
2025-08-04T02:00:00,S03,Riverfront,0,0,0.0,0.0
2025-08-04T02:00:00,S04,Riverfront,0,0,0.0,0.0
2025-08-04T02:00:00,S05,Vastrapur,0,0,0.0,0.0
2025-08-04T02:00:00,S06,IIM-A,0,0,0.0,0.0
2025-08-04T02:00:00,S07,SG Highway,1,1,0.07,4.4
2025-08-04T02:00:00,S08,Prahladnagar,0,0,0.0,0.0
2025-08-04T02:00:00,S09,Navrangpura,0,0,0.0,0.0
2025-08-04T02:00:00,S10,Ellis Bridge,0,0,0.0,0.0
2025-08-04T02:00:00,S11,Navrangpura,0,0,0.0,0.0
2025-08-04T02:00:00,S12,Memnagar,0,0,0.0,0.0
2025-08-04T02:00:00,S13,Thaltej,0,0,0.0,0.0
2025-08-04T02:00:00,S14,Bopal,0,0,0.0,0.0
2025-08-04T02:00:00,S15,Sindhu Bhavan,0,0,0.0,0.0
2025-08-04T02:00:00,S16,Gota,0,0,0.0,0.0
2025-08-04T02:00:00,S17,Sola/Science City,0,0,0.0,0.0
2025-08-04T02:00:00,S18,Navrangpura,0,0,0.0,0.0
2025-08-04T02:00:00,S19,Vastrapur,1,1,0.08,4.6
2025-08-04T02:00:00,S20,Maninagar,0,0,0.0,0.0
2025-08-04T02:00:00,S21,Kalupur,1,1,0.11,4.9
2025-08-04T02:00:00,S22,Kalupur,0,0,0.0,0.0
2025-08-04T02:00:00,S23,Ellis Bridge,0,0,0.0,0.0
2025-08-04T02:00:00,S24,Gita Mandir,0,0,0.0,0.0
2025-08-04T02:00:00,S25,Hansol/Airport,1,1,0.07,2.7
2025-08-04T02:00:00,S26,Hansol/Airport,0,0,0.0,0.0
2025-08-04T02:00:00,S27,Motera,0,0,0.0,0.0
2025-08-04T02:00:00,S28,Thaltej,1,1,0.05,5.5
2025-08-04T02:00:00,S29,Shyamal,0,0,0.0,0.0
2025-08-04T02:00:00,S30,Jivraj,0,0,0.0,0.0
2025-08-04T02:30:00,S01,Old City,0,0,0.0,0.0
2025-08-04T02:30:00,S02,Ashram Road,0,0,0.0,0.0
2025-08-04T02:30:00,S03,Riverfront,0,0,0.0,0.0
2025-08-04T02:30:00,S04,Riverfront,0,0,0.0,0.0
2025-08-04T02:30:00,S05,Vastrapur,0,0,0.0,0.0
2025-08-04T02:30:00,S06,IIM-A,1,1,0.11,5.2
2025-08-04T02:30:00,S07,SG Highway,0,0,0.0,0.0
2025-08-04T02:30:00,S08,Prahladnagar,0,0,0.0,0.0
2025-08-04T02:30:00,S09,Navrangpura,1,1,0.09,3.5
2025-08-04T02:30:00,S10,Ellis Bridge,0,0,0.0,0.0
2025-08-04T02:30:00,S11,Navrangpura,0,0,0.0,0.0
2025-08-04T02:30:00,S12,Memnagar,0,0,0.0,0.0
2025-08-04T02:30:00,S13,Thaltej,1,1,0.08,4.5
2025-08-04T02:30:00,S14,Bopal,1,1,0.12,5.2
2025-08-04T02:30:00,S15,Sindhu Bhavan,0,0,0.0,0.0
2025-08-04T02:30:00,S16,Gota,0,0,0.0,0.0
2025-08-04T02:30:00,S17,Sola/Science City,0,0,0.0,0.0
2025-08-04T02:30:00,S18,Navrangpura,0,0,0.0,0.0
2025-08-04T02:30:00,S19,Vastrapur,0,0,0.0,0.0
2025-08-04T02:30:00,S20,Maninagar,0,0,0.0,0.0
2025-08-04T02:30:00,S21,Kalupur,1,1,0.06,5.2
2025-08-04T02:30:00,S22,Kalupur,0,0,0.0,0.0
2025-08-04T02:30:00,S23,Ellis Bridge,0,0,0.0,0.0
2025-08-04T02:30:00,S24,Gita Mandir,0,0,0.0,0.0
2025-08-04T02:30:00,S25,Hansol/Airport,1,1,0.11,5.6
2025-08-04T02:30:00,S26,Hansol/Airport,1,1,0.07,4.0
2025-08-04T02:30:00,S27,Motera,0,0,0.0,0.0
2025-08-04T02:30:00,S28,Thaltej,0,0,0.0,0.0
2025-08-04T02:30:00,S29,Shyamal,0,0,0.0,0.0
2025-08-04T02:30:00,S30,Jivraj,0,0,0.0,0.0
2025-08-04T03:00:00,S01,Old City,0,0,0.0,0.0
2025-08-04T03:00:00,S02,Ashram Road,0,0,0.0,0.0
2025-08-04T03:00:00,S03,Riverfront,1,1,0.1,3.9
2025-08-04T03:00:00,S04,Riverfront,0,0,0.0,0.0
2025-08-04T03:00:00,S05,Vastrapur,1,1,0.12,5.3
2025-08-04T03:00:00,S06,IIM-A,0,0,0.0,0.0
2025-08-04T03:00:00,S07,SG Highway,3,3,0.05,3.5
2025-08-04T03:00:00,S08,Prahladnagar,1,1,0.08,3.2
2025-08-04T03:00:00,S09,Navrangpura,0,0,0.0,0.0
2025-08-04T03:00:00,S10,Ellis Bridge,0,0,0.0,0.0
