ts,zone_id,flights_arrivals_30m,trains_arrivals_30m,cinema_outflow_30m,events_score,weather_code,rainfall_mm,temp_c
2025-08-04T16:00:00,Memnagar,0,0,0,0,0,0.0,31.2
2025-08-04T16:00:00,Motera,0,0,0,0,0,0.0,31.2
2025-08-04T16:00:00,Navrangpura,0,0,0,0,0,0.0,31.2
2025-08-04T16:00:00,Old City,0,0,0,0,0,0.0,31.2
2025-08-04T16:00:00,Prahladnagar,0,0,0,0,0,0.0,31.2
2025-08-04T16:00:00,Riverfront,0,0,0,0,1,0.0,31.2
2025-08-04T16:00:00,SG Highway,0,0,0,0,0,0.0,31.2
2025-08-04T16:00:00,Shyamal,0,0,0,0,0,0.0,31.2
2025-08-04T16:00:00,Sindhu Bhavan,0,0,0,0,1,0.0,31.2
2025-08-04T16:00:00,Sola/Science City,0,0,0,0,0,0.0,31.2
2025-08-04T16:00:00,Thaltej,0,0,0,0,1,0.0,31.2
2025-08-04T16:00:00,Vastrapur,0,0,0,0,0,0.0,31.2
2025-08-04T16:30:00,Ashram Road,0,0,0,0,0,0.0,33.9
2025-08-04T16:30:00,Bopal,0,0,0,0,0,0.0,33.9
2025-08-04T16:30:00,Ellis Bridge,0,0,0,0,1,0.0,33.9
2025-08-04T16:30:00,Gita Mandir,0,1,0,0,0,0.0,33.9
2025-08-04T16:30:00,Gota,0,0,0,0,1,0.0,33.9
2025-08-04T16:30:00,Hansol/Airport,0,0,0,0,0,0.0,33.9
2025-08-04T16:30:00,IIM-A,0,0,0,0,1,0.0,33.9
2025-08-04T16:30:00,Jivraj,0,0,0,0,1,0.0,33.9
2025-08-04T16:30:00,Kalupur,0,1,0,0,0,0.0,33.9
2025-08-04T16:30:00,Maninagar,0,0,0,0,1,0.0,33.9
2025-08-04T16:30:00,Memnagar,0,0,0,0,0,0.0,33.9
2025-08-04T16:30:00,Motera,0,0,0,0,0,0.0,33.9
2025-08-04T16:30:00,Navrangpura,0,0,0,0,0,0.0,33.9
2025-08-04T16:30:00,Old City,0,0,0,0,1,0.0,33.9
2025-08-04T16:30:00,Prahladnagar,0,0,0,0,0,0.0,33.9
2025-08-04T16:30:00,Riverfront,0,0,0,0,0,0.0,33.9
2025-08-04T16:30:00,SG Highway,0,0,0,0,1,0.0,33.9
2025-08-04T16:30:00,Shyamal,0,0,0,0,0,0.0,33.9
2025-08-04T16:30:00,Sindhu Bhavan,0,0,0,0,0,0.0,33.9
2025-08-04T16:30:00,Sola/Science City,0,0,0,0,1,0.0,33.9
2025-08-04T16:30:00,Thaltej,0,0,0,0,0,0.0,33.9
2025-08-04T16:30:00,Vastrapur,0,0,0,0,0,0.0,33.9
2025-08-04T17:00:00,Ashram Road,0,0,0,0,1,0.0,30.9
2025-08-04T17:00:00,Bopal,0,0,0,0,1,0.0,30.9
2025-08-04T17:00:00,Ellis Bridge,0,0,0,0,0,0.0,30.9
2025-08-04T17:00:00,Gita Mandir,0,1,0,0,1,0.0,30.9
2025-08-04T17:00:00,Gota,0,0,0,0,0,0.0,30.9
2025-08-04T17:00:00,Hansol/Airport,0,0,0,0,1,0.0,30.9
2025-08-04T17:00:00,IIM-A,0,0,0,0,1,0.0,30.9
2025-08-04T17:00:00,Jivraj,0,0,0,0,1,0.0,30.9
2025-08-04T17:00:00,Kalupur,0,1,0,0,0,0.0,30.9
2025-08-04T17:00:00,Maninagar,0,0,0,0,0,0.0,30.9
2025-08-04T17:00:00,Memnagar,0,0,0,0,0,0.0,30.9
2025-08-04T17:00:00,Motera,0,0,0,0,0,0.0,30.9
2025-08-04T17:00:00,Navrangpura,0,0,0,0,1,0.0,30.9
2025-08-04T17:00:00,Old City,0,0,0,0,1,0.0,30.9
2025-08-04T17:00:00,Prahladnagar,0,0,0,0,0,0.0,30.9
2025-08-04T17:00:00,Riverfront,0,0,0,0,1,0.0,30.9
2025-08-04T17:00:00,SG Highway,0,0,0,0,1,0.0,30.9
2025-08-04T17:00:00,Shyamal,0,0,0,0,1,0.0,30.9
2025-08-04T17:00:00,Sindhu Bhavan,0,0,0,0,0,0.0,30.9
2025-08-04T17:00:00,Sola/Science City,0,0,0,0,0,0.0,30.9
2025-08-04T17:00:00,Thaltej,0,0,0,0,0,0.0,30.9
2025-08-04T17:00:00,Vastrapur,0,0,0,0,0,0.0,30.9
2025-08-04T17:30:00,Ashram Road,0,0,0,0,0,0.0,27.4
2025-08-04T17:30:00,Bopal,0,0,0,0,1,0.0,27.4
2025-08-04T17:30:00,Ellis Bridge,0,0,0,0,1,0.0,27.4
2025-08-04T17:30:00,Gita Mandir,0,1,0,0,0,0.0,27.4
2025-08-04T17:30:00,Gota,0,0,0,0,1,0.0,27.4
2025-08-04T17:30:00,Hansol/Airport,0,0,0,0,1,0.0,27.4
2025-08-04T17:30:00,IIM-A,0,0,0,0,1,0.0,27.4
2025-08-04T17:30:00,Jivraj,0,0,0,0,1,0.0,27.4
2025-08-04T17:30:00,Kalupur,0,1,0,0,1,0.0,27.4
2025-08-04T17:30:00,Maninagar,0,0,0,0,0,0.0,27.4
2025-08-04T17:30:00,Memnagar,0,0,0,0,1,0.0,27.4
2025-08-04T17:30:00,Motera,0,0,0,0,0,0.0,27.4
2025-08-04T17:30:00,Navrangpura,0,0,0,0,0,0.0,27.4
2025-08-04T17:30:00,Old City,0,0,0,0,0,0.0,27.4
2025-08-04T17:30:00,Prahladnagar,0,0,0,0,0,0.0,27.4
2025-08-04T17:30:00,Riverfront,0,0,0,0,0,0.0,27.4
2025-08-04T17:30:00,SG Highway,0,0,0,0,1,0.0,27.4
2025-08-04T17:30:00,Shyamal,0,0,0,0,0,0.0,27.4
2025-08-04T17:30:00,Sindhu Bhavan,0,0,0,0,0,0.0,27.4
2025-08-04T17:30:00,Sola/Science City,0,0,0,0,0,0.0,27.4
2025-08-04T17:30:00,Thaltej,0,0,0,0,0,0.0,27.4
2025-08-04T17:30:00,Vastrapur,0,0,0,0,0,0.0,27.4
2025-08-04T18:00:00,Ashram Road,0,0,0,0,0,0.0,18.6
2025-08-04T18:00:00,Bopal,0,0,0,0,0,0.0,18.6
2025-08-04T18:00:00,Ellis Bridge,0,0,0,0,1,0.0,18.6
2025-08-04T18:00:00,Gita Mandir,0,2,0,0,0,0.0,18.6
2025-08-04T18:00:00,Gota,0,0,0,0,0,0.0,18.6
2025-08-04T18:00:00,Hansol/Airport,0,0,0,0,1,0.0,18.6
2025-08-04T18:00:00,IIM-A,0,0,0,0,0,0.0,18.6
2025-08-04T18:00:00,Jivraj,0,0,0,0,0,0.0,18.6
2025-08-04T18:00:00,Kalupur,0,2,0,0,0,0.0,18.6
2025-08-04T18:00:00,Maninagar,0,0,0,0,0,0.0,18.6
2025-08-04T18:00:00,Memnagar,0,0,0,0,0,0.0,18.6
2025-08-04T18:00:00,Motera,0,0,0,0,0,0.0,18.6
2025-08-04T18:00:00,Navrangpura,0,0,1,0,1,0.0,18.6
2025-08-04T18:00:00,Old City,0,0,0,0,1,0.0,18.6
2025-08-04T18:00:00,Prahladnagar,0,0,1,0,0,0.0,18.6
2025-08-04T18:00:00,Riverfront,0,0,0,0,0,0.0,18.6
2025-08-04T18:00:00,SG Highway,0,0,1,0,0,0.0,18.6
2025-08-04T18:00:00,Shyamal,0,0,0,0,1,0.0,18.6
2025-08-04T18:00:00,Sindhu Bhavan,0,0,0,0,1,0.0,18.6
2025-08-04T18:00:00,Sola/Science City,0,0,0,0,0,0.0,18.6
2025-08-04T18:00:00,Thaltej,0,0,1,0,0,0.0,18.6
2025-08-04T18:00:00,Vastrapur,0,0,1,0,0,0.0,18.6
2025-08-04T18:30:00,Ashram Road,0,0,0,0,1,0.0,30.5
2025-08-04T18:30:00,Bopal,0,0,0,0,1,0.0,30.5
2025-08-04T18:30:00,Ellis Bridge,0,0,0,0,0,0.0,30.5
2025-08-04T18:30:00,Gita Mandir,0,2,0,0,1,0.0,30.5
2025-08-04T18:30:00,Gota,0,0,0,0,1,0.0,30.5
2025-08-04T18:30:00,Hansol/Airport,0,0,0,0,1,0.0,30.5
2025-08-04T18:30:00,IIM-A,0,0,0,0,0,0.0,30.5
2025-08-04T18:30:00,Jivraj,0,0,0,0,1,0.0,30.5
2025-08-04T18:30:00,Kalupur,0,2,0,0,0,0.0,30.5
2025-08-04T18:30:00,Maninagar,0,0,0,0,0,0.0,30.5
2025-08-04T18:30:00,Memnagar,0,0,0,0,1,0.0,30.5
2025-08-04T18:30:00,Motera,0,0,0,0,0,0.0,30.5
2025-08-04T18:30:00,Navrangpura,0,0,1,0,1,0.0,30.5
2025-08-04T18:30:00,Old City,0,0,0,0,1,0.0,30.5
2025-08-04T18:30:00,Prahladnagar,0,0,1,0,0,0.0,30.5
2025-08-04T18:30:00,Riverfront,0,0,0,0,0,0.0,30.5
2025-08-04T18:30:00,SG Highway,0,0,1,0,0,0.0,30.5
2025-08-04T18:30:00,Shyamal,0,0,0,0,1,0.0,30.5
2025-08-04T18:30:00,Sindhu Bhavan,0,0,0,0,1,0.0,30.5
2025-08-04T18:30:00,Sola/Science City,0,0,0,0,0,0.0,30.5
2025-08-04T18:30:00,Thaltej,0,0,1,0,1,0.0,30.5
2025-08-04T18:30:00,Vastrapur,0,0,1,0,0,0.0,30.5
2025-08-04T19:00:00,Ashram Road,0,0,0,0,2,3.3,22.1
2025-08-04T19:00:00,Bopal,0,0,0,0,2,3.3,22.1
2025-08-04T19:00:00,Ellis Bridge,0,0,0,0,2,3.3,22.1
2025-08-04T19:00:00,Gita Mandir,0,2,0,0,2,3.3,22.1
2025-08-04T19:00:00,Gota,0,0,0,0,2,3.3,22.1
2025-08-04T19:00:00,Hansol/Airport,0,0,0,0,2,3.3,22.1
2025-08-04T19:00:00,IIM-A,0,0,0,0,2,3.3,22.1
2025-08-04T19:00:00,Jivraj,0,0,0,0,2,3.3,22.1
2025-08-04T19:00:00,Kalupur,0,2,0,0,2,3.3,22.1
2025-08-04T19:00:00,Maninagar,0,0,0,0,2,3.3,22.1
2025-08-04T19:00:00,Memnagar,0,0,0,0,2,3.3,22.1
2025-08-04T19:00:00,Motera,0,0,0,0,2,3.3,22.1
2025-08-04T19:00:00,Navrangpura,0,0,0,0,2,3.3,22.1
2025-08-04T19:00:00,Old City,0,0,0,0,2,3.3,22.1
2025-08-04T19:00:00,Prahladnagar,0,0,0,0,2,3.3,22.1
2025-08-04T19:00:00,Riverfront,0,0,0,0,2,3.3,22.1
2025-08-04T19:00:00,SG Highway,0,0,0,0,2,3.3,22.1
2025-08-04T19:00:00,Shyamal,0,0,0,0,2,3.3,22.1
2025-08-04T19:00:00,Sindhu Bhavan,0,0,0,0,2,3.3,22.1
2025-08-04T19:00:00,Sola/Science City,0,0,0,0,2,3.3,22.1
2025-08-04T19:00:00,Thaltej,0,0,0,0,2,3.3,22.1
2025-08-04T19:00:00,Vastrapur,0,0,0,0,2,3.3,22.1
2025-08-04T19:30:00,Ashram Road,0,0,0,0,1,0.0,30.2
2025-08-04T19:30:00,Bopal,0,0,0,0,0,0.0,30.2
2025-08-04T19:30:00,Ellis Bridge,0,0,0,0,0,0.0,30.2
2025-08-04T19:30:00,Gita Mandir,0,2,0,0,1,0.0,30.2
2025-08-04T19:30:00,Gota,0,0,0,0,1,0.0,30.2
2025-08-04T19:30:00,Hansol/Airport,0,0,0,0,1,0.0,30.2
2025-08-04T19:30:00,IIM-A,0,0,0,0,1,0.0,30.2
2025-08-04T19:30:00,Jivraj,0,0,0,0,0,0.0,30.2
2025-08-04T19:30:00,Kalupur,0,2,0,0,0,0.0,30.2
2025-08-04T19:30:00,Maninagar,0,0,0,0,0,0.0,30.2
2025-08-04T19:30:00,Memnagar,0,0,0,0,0,0.0,30.2
2025-08-04T19:30:00,Motera,0,0,0,0,0,0.0,30.2
2025-08-04T19:30:00,Navrangpura,0,0,0,0,0,0.0,30.2
2025-08-04T19:30:00,Old City,0,0,0,0,0,0.0,30.2
2025-08-04T19:30:00,Prahladnagar,0,0,0,0,0,0.0,30.2
2025-08-04T19:30:00,Riverfront,0,0,0,0,1,0.0,30.2
2025-08-04T19:30:00,SG Highway,0,0,0,0,0,0.0,30.2
2025-08-04T19:30:00,Shyamal,0,0,0,0,0,0.0,30.2
2025-08-04T19:30:00,Sindhu Bhavan,0,0,0,0,0,0.0,30.2
2025-08-04T19:30:00,Sola/Science City,0,0,0,0,0,0.0,30.2
2025-08-04T19:30:00,Thaltej,0,0,0,0,0,0.0,30.2
2025-08-04T19:30:00,Vastrapur,0,0,0,0,0,0.0,30.2
2025-08-04T20:00:00,Ashram Road,0,0,0,0,0,0.0,34.1
2025-08-04T20:00:00,Bopal,0,0,0,0,1,0.0,34.1
2025-08-04T20:00:00,Ellis Bridge,0,0,0,0,0,0.0,34.1
2025-08-04T20:00:00,Gita Mandir,0,2,0,0,0,0.0,34.1
2025-08-04T20:00:00,Gota,0,0,0,0,0,0.0,34.1
2025-08-04T20:00:00,Hansol/Airport,0,0,0,0,0,0.0,34.1
2025-08-04T20:00:00,IIM-A,0,0,0,0,0,0.0,34.1
2025-08-04T20:00:00,Jivraj,0,0,0,0,0,0.0,34.1
2025-08-04T20:00:00,Kalupur,0,2,0,0,0,0.0,34.1
2025-08-04T20:00:00,Maninagar,0,0,0,0,0,0.0,34.1
2025-08-04T20:00:00,Memnagar,0,0,0,0,0,0.0,34.1
2025-08-04T20:00:00,Motera,0,0,0,0,0,0.0,34.1
2025-08-04T20:00:00,Navrangpura,0,0,0,0,0,0.0,34.1
2025-08-04T20:00:00,Old City,0,0,0,0,0,0.0,34.1
2025-08-04T20:00:00,Prahladnagar,0,0,0,0,0,0.0,34.1
2025-08-04T20:00:00,Riverfront,0,0,0,0,1,0.0,34.1
2025-08-04T20:00:00,SG Highway,0,0,0,0,0,0.0,34.1
2025-08-04T20:00:00,Shyamal,0,0,0,0,0,0.0,34.1
2025-08-04T20:00:00,Sindhu Bhavan,0,0,0,0,1,0.0,34.1
2025-08-04T20:00:00,Sola/Science City,0,0,0,0,0,0.0,34.1
2025-08-04T20:00:00,Thaltej,0,0,0,0,1,0.0,34.1
2025-08-04T20:00:00,Vastrapur,0,0,0,0,1,0.0,34.1
2025-08-04T20:30:00,Ashram Road,0,0,0,0,0,0.0,30.9
2025-08-04T20:30:00,Bopal,0,0,0,0,1,0.0,30.9
2025-08-04T20:30:00,Ellis Bridge,0,0,0,0,0,0.0,30.9
2025-08-04T20:30:00,Gita Mandir,0,2,0,0,1,0.0,30.9
2025-08-04T20:30:00,Gota,0,0,0,0,0,0.0,30.9
2025-08-04T20:30:00,Hansol/Airport,0,0,0,0,1,0.0,30.9
2025-08-04T20:30:00,IIM-A,0,0,0,0,1,0.0,30.9
2025-08-04T20:30:00,Jivraj,0,0,0,0,1,0.0,30.9
2025-08-04T20:30:00,Kalupur,0,2,0,0,0,0.0,30.9
2025-08-04T20:30:00,Maninagar,0,0,0,0,0,0.0,30.9
2025-08-04T20:30:00,Memnagar,0,0,0,0,0,0.0,30.9
2025-08-04T20:30:00,Motera,0,0,0,0,0,0.0,30.9
2025-08-04T20:30:00,Navrangpura,0,0,0,0,0,0.0,30.9
2025-08-04T20:30:00,Old City,0,0,0,0,0,0.0,30.9
2025-08-04T20:30:00,Prahladnagar,0,0,0,0,0,0.0,30.9
2025-08-04T20:30:00,Riverfront,0,0,0,0,0,0.0,30.9
2025-08-04T20:30:00,SG Highway,0,0,0,0,0,0.0,30.9
2025-08-04T20:30:00,Shyamal,0,0,0,0,1,0.0,30.9
2025-08-04T20:30:00,Sindhu Bhavan,0,0,0,0,0,0.0,30.9
2025-08-04T20:30:00,Sola/Science City,0,0,0,0,0,0.0,30.9
2025-08-04T20:30:00,Thaltej,0,0,0,0,0,0.0,30.9
2025-08-04T20:30:00,Vastrapur,0,0,0,0,0,0.0,30.9
2025-08-04T21:00:00,Ashram Road,0,0,0,0,0,0.0,31.8
2025-08-04T21:00:00,Bopal,0,0,0,0,0,0.0,31.8
2025-08-04T21:00:00,Ellis Bridge,0,0,0,0,0,0.0,31.8
2025-08-04T21:00:00,Gita Mandir,0,1,0,0,0,0.0,31.8
2025-08-04T21:00:00,Gota,0,0,0,0,1,0.0,31.8
2025-08-04T21:00:00,Hansol/Airport,0,0,0,0,1,0.0,31.8
2025-08-04T21:00:00,IIM-A,0,0,0,0,1,0.0,31.8
2025-08-04T21:00:00,Jivraj,0,0,0,0,1,0.0,31.8
2025-08-04T21:00:00,Kalupur,0,1,0,0,0,0.0,31.8
2025-08-04T21:00:00,Maninagar,0,0,0,0,0,0.0,31.8
2025-08-04T21:00:00,Memnagar,0,0,0,0,0,0.0,31.8
2025-08-04T21:00:00,Motera,0,0,0,0,0,0.0,31.8
2025-08-04T21:00:00,Navrangpura,0,0,1,0,1,0.0,31.8
2025-08-04T21:00:00,Old City,0,0,0,0,1,0.0,31.8
2025-08-04T21:00:00,Prahladnagar,0,0,1,0,1,0.0,31.8
2025-08-04T21:00:00,Riverfront,0,0,0,0,0,0.0,31.8
2025-08-04T21:00:00,SG Highway,0,0,1,0,0,0.0,31.8
2025-08-04T21:00:00,Shyamal,0,0,0,0,0,0.0,31.8
2025-08-04T21:00:00,Sindhu Bhavan,0,0,0,0,1,0.0,31.8
2025-08-04T21:00:00,Sola/Science City,0,0,0,0,0,0.0,31.8
2025-08-04T21:00:00,Thaltej,0,0,1,0,0,0.0,31.8
2025-08-04T21:00:00,Vastrapur,0,0,1,0,0,0.0,31.8
2025-08-04T21:30:00,Ashram Road,0,0,0,0,0,0.0,31.1
2025-08-04T21:30:00,Bopal,0,0,0,0,1,0.0,31.1
2025-08-04T21:30:00,Ellis Bridge,0,0,0,0,0,0.0,31.1
2025-08-04T21:30:00,Gita Mandir,0,1,0,0,0,0.0,31.1
2025-08-04T21:30:00,Gota,0,0,0,0,0,0.0,31.1
2025-08-04T21:30:00,Hansol/Airport,0,0,0,0,1,0.0,31.1
2025-08-04T21:30:00,IIM-A,0,0,0,0,1,0.0,31.1
2025-08-04T21:30:00,Jivraj,0,0,0,0,0,0.0,31.1
2025-08-04T21:30:00,Kalupur,0,1,0,0,0,0.0,31.1
2025-08-04T21:30:00,Maninagar,0,0,0,0,0,0.0,31.1
2025-08-04T21:30:00,Memnagar,0,0,0,0,0,0.0,31.1
2025-08-04T21:30:00,Motera,0,0,0,0,0,0.0,31.1
2025-08-04T21:30:00,Navrangpura,0,0,1,0,1,0.0,31.1
2025-08-04T21:30:00,Old City,0,0,0,0,1,0.0,31.1
2025-08-04T21:30:00,Prahladnagar,0,0,1,0,0,0.0,31.1
2025-08-04T21:30:00,Riverfront,0,0,0,0,0,0.0,31.1
2025-08-04T21:30:00,SG Highway,0,0,1,0,1,0.0,31.1
2025-08-04T21:30:00,Shyamal,0,0,0,0,0,0.0,31.1
2025-08-04T21:30:00,Sindhu Bhavan,0,0,0,0,0,0.0,31.1
2025-08-04T21:30:00,Sola/Science City,0,0,0,0,0,0.0,31.1
2025-08-04T21:30:00,Thaltej,0,0,1,0,0,0.0,31.1
2025-08-04T21:30:00,Vastrapur,0,0,1,0,0,0.0,31.1
2025-08-04T22:00:00,Ashram Road,0,0,0,0,0,0.0,34.1
2025-08-04T22:00:00,Bopal,0,0,0,0,0,0.0,34.1
2025-08-04T22:00:00,Ellis Bridge,0,0,0,0,1,0.0,34.1
2025-08-04T22:00:00,Gita Mandir,0,1,0,0,0,0.0,34.1
2025-08-04T22:00:00,Gota,0,0,0,0,1,0.0,34.1
2025-08-04T22:00:00,Hansol/Airport,2,0,0,0,0,0.0,34.1
2025-08-04T22:00:00,IIM-A,0,0,0,0,1,0.0,34.1
2025-08-04T22:00:00,Jivraj,0,0,0,0,0,0.0,34.1
2025-08-04T22:00:00,Kalupur,0,1,0,0,0,0.0,34.1
2025-08-04T22:00:00,Maninagar,0,0,0,0,0,0.0,34.1
2025-08-04T22:00:00,Memnagar,0,0,0,0,0,0.0,34.1
2025-08-04T22:00:00,Motera,0,0,0,0,0,0.0,34.1
2025-08-04T22:00:00,Navrangpura,0,0,0,0,0,0.0,34.1
2025-08-04T22:00:00,Old City,0,0,0,0,0,0.0,34.1
2025-08-04T22:00:00,Prahladnagar,0,0,0,0,0,0.0,34.1
2025-08-04T22:00:00,Riverfront,0,0,0,0,0,0.0,34.1
2025-08-04T22:00:00,SG Highway,0,0,0,0,1,0.0,34.1
2025-08-04T22:00:00,Shyamal,0,0,0,0,0,0.0,34.1
2025-08-04T22:00:00,Sindhu Bhavan,0,0,0,0,0,0.0,34.1
2025-08-04T22:00:00,Sola/Science City,0,0,0,0,0,0.0,34.1
2025-08-04T22:00:00,Thaltej,0,0,0,0,0,0.0,34.1
2025-08-04T22:00:00,Vastrapur,0,0,0,0,1,0.0,34.1
2025-08-04T22:30:00,Ashram Road,0,0,0,0,1,0.0,31.1
2025-08-04T22:30:00,Bopal,0,0,0,0,0,0.0,31.1
2025-08-04T22:30:00,Ellis Bridge,0,0,0,0,1,0.0,31.1
2025-08-04T22:30:00,Gita Mandir,0,1,0,0,0,0.0,31.1
2025-08-04T22:30:00,Gota,0,0,0,0,0,0.0,31.1
2025-08-04T22:30:00,Hansol/Airport,2,0,0,0,0,0.0,31.1
2025-08-04T22:30:00,IIM-A,0,0,0,0,1,0.0,31.1
2025-08-04T22:30:00,Jivraj,0,0,0,0,1,0.0,31.1
2025-08-04T22:30:00,Kalupur,0,1,0,0,0,0.0,31.1
2025-08-04T22:30:00,Maninagar,0,0,0,0,1,0.0,31.1
2025-08-04T22:30:00,Memnagar,0,0,0,0,0,0.0,31.1
2025-08-04T22:30:00,Motera,0,0,0,0,1,0.0,31.1
2025-08-04T22:30:00,Navrangpura,0,0,0,0,0,0.0,31.1
2025-08-04T22:30:00,Old City,0,0,0,0,0,0.0,31.1
2025-08-04T22:30:00,Prahladnagar,0,0,0,0,0,0.0,31.1
2025-08-04T22:30:00,Riverfront,0,0,0,0,0,0.0,31.1
2025-08-04T22:30:00,SG Highway,0,0,0,0,0,0.0,31.1
2025-08-04T22:30:00,Shyamal,0,0,0,0,0,0.0,31.1
2025-08-04T22:30:00,Sindhu Bhavan,0,0,0,0,1,0.0,31.1
2025-08-04T22:30:00,Sola/Science City,0,0,0,0,0,0.0,31.1
2025-08-04T22:30:00,Thaltej,0,0,0,0,1,0.0,31.1
2025-08-04T22:30:00,Vastrapur,0,0,0,0,0,0.0,31.1
2025-08-04T23:00:00,Ashram Road,0,0,0,0,0,0.0,37.2
2025-08-04T23:00:00,Bopal,0,0,0,0,0,0.0,37.2
2025-08-04T23:00:00,Ellis Bridge,0,0,0,0,1,0.0,37.2
2025-08-04T23:00:00,Gita Mandir,0,0,0,0,0,0.0,37.2
2025-08-04T23:00:00,Gota,0,0,0,0,0,0.0,37.2
2025-08-04T23:00:00,Hansol/Airport,2,0,0,0,1,0.0,37.2
2025-08-04T23:00:00,IIM-A,0,0,0,0,0,0.0,37.2
2025-08-04T23:00:00,Jivraj,0,0,0,0,1,0.0,37.2
2025-08-04T23:00:00,Kalupur,0,0,0,0,0,0.0,37.2
2025-08-04T23:00:00,Maninagar,0,0,0,0,0,0.0,37.2
2025-08-04T23:00:00,Memnagar,0,0,0,0,0,0.0,37.2
2025-08-04T23:00:00,Motera,0,0,0,0,0,0.0,37.2
2025-08-04T23:00:00,Navrangpura,0,0,0,0,0,0.0,37.2
2025-08-04T23:00:00,Old City,0,0,0,0,1,0.0,37.2
2025-08-04T23:00:00,Prahladnagar,0,0,0,0,0,0.0,37.2
2025-08-04T23:00:00,Riverfront,0,0,0,0,1,0.0,37.2
2025-08-04T23:00:00,SG Highway,0,0,0,0,1,0.0,37.2
2025-08-04T23:00:00,Shyamal,0,0,0,0,1,0.0,37.2
2025-08-04T23:00:00,Sindhu Bhavan,0,0,0,0,1,0.0,37.2
2025-08-04T23:00:00,Sola/Science City,0,0,0,0,0,0.0,37.2
2025-08-04T23:00:00,Thaltej,0,0,0,0,0,0.0,37.2
2025-08-04T23:00:00,Vastrapur,0,0,0,0,1,0.0,37.2
2025-08-04T23:30:00,Ashram Road,0,0,0,0,1,0.0,30.9
2025-08-04T23:30:00,Bopal,0,0,0,0,0,0.0,30.9
2025-08-04T23:30:00,Ellis Bridge,0,0,0,0,0,0.0,30.9
2025-08-04T23:30:00,Gita Mandir,0,0,0,0,0,0.0,30.9
2025-08-04T23:30:00,Gota,0,0,0,0,1,0.0,30.9
2025-08-04T23:30:00,Hansol/Airport,2,0,0,0,0,0.0,30.9
2025-08-04T23:30:00,IIM-A,0,0,0,0,1,0.0,30.9
2025-08-04T23:30:00,Jivraj,0,0,0,0,0,0.0,30.9
2025-08-04T23:30:00,Kalupur,0,0,0,0,1,0.0,30.9
2025-08-04T23:30:00,Maninagar,0,0,0,0,0,0.0,30.9
2025-08-04T23:30:00,Memnagar,0,0,0,0,1,0.0,30.9
2025-08-04T23:30:00,Motera,0,0,0,0,0,0.0,30.9
2025-08-04T23:30:00,Navrangpura,0,0,0,0,1,0.0,30.9
2025-08-04T23:30:00,Old City,0,0,0,0,0,0.0,30.9
2025-08-04T23:30:00,Prahladnagar,0,0,0,0,1,0.0,30.9
2025-08-04T23:30:00,Riverfront,0,0,0,0,0,0.0,30.9
2025-08-04T23:30:00,SG Highway,0,0,0,0,1,0.0,30.9
2025-08-04T23:30:00,Shyamal,0,0,0,0,0,0.0,30.9
2025-08-04T23:30:00,Sindhu Bhavan,0,0,0,0,1,0.0,30.9
2025-08-04T23:30:00,Sola/Science City,0,0,0,0,0,0.0,30.9
2025-08-04T23:30:00,Thaltej,0,0,0,0,0,0.0,30.9
2025-08-04T23:30:00,Vastrapur,0,0,0,0,0,0.0,30.9
2025-08-05T00:00:00,Ashram Road,0,0,0,0,2,4.1,24.8
2025-08-05T00:00:00,Bopal,0,0,0,0,2,4.1,24.8
2025-08-05T00:00:00,Ellis Bridge,0,0,0,0,2,4.1,24.8
2025-08-05T00:00:00,Gita Mandir,0,0,0,0,2,4.1,24.8
2025-08-05T00:00:00,Gota,0,0,0,0,2,4.1,24.8
2025-08-05T00:00:00,Hansol/Airport,2,0,0,0,2,4.1,24.8
2025-08-05T00:00:00,IIM-A,0,0,0,0,2,4.1,24.8
2025-08-05T00:00:00,Jivraj,0,0,0,0,2,4.1,24.8
2025-08-05T00:00:00,Kalupur,0,0,0,0,2,4.1,24.8
2025-08-05T00:00:00,Maninagar,0,0,0,0,2,4.1,24.8
2025-08-05T00:00:00,Memnagar,0,0,0,0,2,4.1,24.8
2025-08-05T00:00:00,Motera,0,0,0,0,2,4.1,24.8
2025-08-05T00:00:00,Navrangpura,0,0,1,0,2,4.1,24.8
2025-08-05T00:00:00,Old City,0,0,0,0,2,4.1,24.8
2025-08-05T00:00:00,Prahladnagar,0,0,1,0,2,4.1,24.8
2025-08-05T00:00:00,Riverfront,0,0,0,0,2,4.1,24.8
2025-08-05T00:00:00,SG Highway,0,0,1,0,2,4.1,24.8
2025-08-05T00:00:00,Shyamal,0,0,0,0,2,4.1,24.8
2025-08-05T00:00:00,Sindhu Bhavan,0,0,0,0,2,4.1,24.8
2025-08-05T00:00:00,Sola/Science City,0,0,0,0,2,4.1,24.8
2025-08-05T00:00:00,Thaltej,0,0,1,0,2,4.1,24.8
2025-08-05T00:00:00,Vastrapur,0,0,1,0,2,4.1,24.8
2025-08-05T00:30:00,Ashram Road,0,0,0,0,0,0.0,26.9
2025-08-05T00:30:00,Bopal,0,0,0,0,0,0.0,26.9
2025-08-05T00:30:00,Ellis Bridge,0,0,0,0,1,0.0,26.9
2025-08-05T00:30:00,Gita Mandir,0,0,0,0,1,0.0,26.9
2025-08-05T00:30:00,Gota,0,0,0,0,0,0.0,26.9
2025-08-05T00:30:00,Hansol/Airport,2,0,0,0,1,0.0,26.9
